keyword,title,link,summary,date
LG 에너지솔루션,1∼5월 글로벌 배터리 사용량 23% 성장…'K-배터리' 점유율↓,https://www.yna.co.kr/view/AKR20240703049100003?input=1195m, 국내 배터리 3사(LG에너지솔루션·삼성SDI·SK온)의 점유율은 전년 동기 대비 2.8%포인트 하락한 22.3%를 기록했다. LG에너지솔루션은 전년 동기 대비 5.6% 성장한 35.9GWh(점유율 12.6%)로 글로벌 3위를 차지했다. 최근 LG에너지솔루션과 글로벌 완성차 업체 간 배터리 합작법인에서 생산된 배터리를 탑재한... ,2024-07-03
LG 에너지솔루션,"현대차·LG엔솔, 인니 배터리셀 공장 준공…정의선 ""새 영역 개척""",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202407030149&t=NN, 현대자동차그룹과 LG에너지솔루션이 전 세계 최대 니켈 생산국이자 매장국인 인도네시아에 배터리셀 합작공장 'HLI그린파워'를 준공했다. 합작공장에서 양산되는 배터리셀은 현대차 인도네시아 공장에서 생산되는 전기차 '디 올 뉴 코나 일렉트릭'(코나 일렉트릭)에 탑재될 예정이다. 현대차그룹은 3일... ,2024-07-03
LG 에너지솔루션,"현대차, 인니서 '배터리-전기차' 일괄 생산한다",https://zdnet.co.kr/view/?no=20240703102041, 현대차그룹은 LG에너지솔루션과 합작한 배터리셀 공장 ‘HLI그린파워’를 준공했다. 현대차 인도네시아공장은 HLI그린파워에서 생산한 배터리셀을 장착해 ‘디 올 뉴 코나 일렉트릭’ 양산을 시작한다. 전기차 배터리셀부터 완성차까지 현지에서 일괄 생산한다는 전략적 우위를 확보했다. 인도네시아는 세계... ,2024-07-03
LG 에너지솔루션,"정의선 ""인니 배터리셀 현지 생산, 큰 의미… 캐즘 극복할 것""",https://www.dailian.co.kr/news/view/1379323/?sc=Naver, 정의선 현대차그룹 회장이 인도네시아에서 LG에너지솔루션과 합작한 배터리셀 공장 준공식에서 '전기차 캐즘 극복'에 대한 기대감을 드러냈다. 아울러 정 회장은 현지에서 생산한 배터리셀을 현지 생산 전기차에 탑재하는 생태계를 인니를 넘어 다른 동남아 국가에도 전파할 수 있을 것으로 봤다. 정 회장은 3일... ,2024-07-03
LG 에너지솔루션,"김동명 LG엔솔 대표 ""막연한 미래 낙관 경계해야…혁신의 DNA 살리자""",https://www.ddaily.co.kr/page/view/2024070409182678660," 김동명 LG에너지솔루션 대표가 ""자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살리자""고 당부했다. 김 대표는 4일 하반기를 맞이해 구성원에게 보낸 메시지에서 ""'질적 성장을 통한 기업가치 일등'이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야 할 뿐 아니라 자만심을 버리고... ",2024-07-04
LG 에너지솔루션,"LG엔솔 김동명 사장, 구성원들에 “혁신 DNA 되살리자” 전해",http://www.segyebiz.com/newsView/20240704512583?OutUrl=naver, LG에너지솔루션 CEO 김동명 사장이 4일 구성원들에게 ‘자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살립시다’는 제목의 메시지를 전달했다. 김 사장은 메시지에서 “’질적 성장을 통한 기업가치 일등’이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야 할 뿐 아니라 자만심을... ,2024-07-04
LG 에너지솔루션,올초 수준 주가 회복한 테슬라···미국 기술주 강세에 코스피 연고점,https://www.khan.co.kr/economy/finance/article/202407041438001," 지난달 증권가의 매도 리포트가 나오며 폭락했던 에코프로머티가 3일 7.23% 급등했고, 지난주 52주 신저가를 기록했던 LG에너지솔루션(4.2%)과 삼성SDI(4.27%)도 크게 올랐다. 4일에도 삼성SDI는 전장보다 2.1%오른 37만4500원에, LG에너지솔루션은 0.2%오른 35만9000원에 장을 마감했다. 다만 주가가 400달러를... ",2024-07-04
LG 에너지솔루션,"김동명 LG엔솔 사장 ""1등 자만심 버리고 포트폴리오 전면 개편해야""",https://www.econovill.com/news/articleView.html?idxno=659575," LG에너지솔루션 CEO 김동명 사장이 4일 오전 구성원들에게 '자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살립시다'는 제목의 메시지를 전달했다. 김 사장은 메시지에서 ""질적 성장을 통한 기업가치 일등이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야 할 뿐 아니라 자만심을 버리고... ",2024-07-04
LG 에너지솔루션,"김동명 LG엔솔 사장 ""자만심 버리고 도전과 혁신의 DNA 되살리자""",http://www.newsbrite.net/news/articleView.html?idxno=184227," 김동명 LG에너지솔루션 사장. LG에너지솔루션 CEO 김동명 사장이 4일 오전 구성원들에게 ""자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살립시다'""는 제목의 메시지를 전달했다. 김 사장은 메시지에서 ""질적 성장을 통한 기업가치 일등이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야... ",2024-07-04
LG 에너지솔루션,"김동명 LG엔솔 사장 ""자만심을 버리고 겸손한 자세로 도전·혁신의 DNA 되...",https://www.insightkorea.co.kr/news/articleView.html?idxno=203918," 김동명 LG에너지솔루션 사장이 4일 오전 구성원들에게 '자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살립시다'는 제목의 메시지를 전달했다고 밝혔다. 김 사장은 메시지에서 ""'질적 성장을 통한 기업가치 일등'이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야 할 뿐 아니라 자만심을... ",2024-07-04
LG 에너지솔루션,김동명 LG엔솔 사장 ‘냉정'을 반복 강조한 이유,https://www.asiatime.co.kr/article/20240704500125," 1분기 영업이익 전년 동기 75.2% 감소한 1573억 공격적인 사업 확장 했지만, 경영 비효율 발생 자신감이 자만심으로…냉정하게 돌아보자는 취지 [아시아타임즈=조광현 기자] 김동명 LG에너지솔루션 사장은 4일 회사 구성원들에게 보낸 최고경영자(CEO) 메시지를 통해 '냉정한 현실' '냉정한 반성' 등 냉정이라는... ",2024-07-04
LG 에너지솔루션,김동명 LG에너지솔루션 사장 “과거 영광에 사로잡히면 안 돼…차별화 ...,https://news.heraldcorp.com/view.php?ud=20240704050100," “자만심을 버리고, 우리만의 도전과 혁신의 DNA를 되살려야 합니다.” LG에너지솔루션의 최고경영자(CEO)인 김동명 사장이 4일 구성원들에게 지속가능한 성장을 위한 대대적인 체질개선을 주문했다. 김 사장은 하반기를 맞아 전사 구성원들에게 보낸 메시지에서 “‘질적 성장을 통한 기업가치 일등’이라는... ",2024-07-04
LG 에너지솔루션,테슬라 주가 연초 수준 복구...이차전지 회복 신호탄 될까,https://www.etoday.co.kr/news/view/2376905," 실제로 지난 6월 한 달간 테슬라가 11.19% 상승했지만, LG에너지솔루션, 삼성SDI, 에코프로 등 이차전지 관련 종목 10개로 구성된 ‘KRX 2차전지 톱10 지수’는 오히려 2.74% 떨어졌다. 사실상 낙수효과는 없었던 셈이다. 가장 큰 문제는 이차전지 회사들의 실적 전망이다. 전기차 대표 회사인 테슬라만 깜짝... ",2024-07-04
LG 에너지솔루션,"LG엔솔 김동명 사장 ""배터리 일등 자만심 안돼""",http://www.smedaily.co.kr/news/articleView.html?idxno=296435, LG에너지솔루션 CEO 김동명 사장이 4일 오전 구성원들에게 '자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살립시다'는 제목의 메시지를 전달했다. LG에너지솔루션 CEO 김동명 사장이 4일 오전 구성원들에게 '자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살립시다'는 제목의 메시지를 전달했다.... ,2024-07-04
LG 에너지솔루션,"LG엔솔 김동명 ""1등 자만심 버리고 도전·혁신의 DNA 되살려야""",https://www.yna.co.kr/view/AKR20240704027900003?input=1195m," 구성원에 CEO 메시지…""포트폴리오 전면 개편하며 혁신 가속화해야"" ""막연한 미래 낙관 경계…지금은 투자 속도 조절 필요"" 김동명 LG에너지솔루션 최고경영자(CEO) 사장은 4일 ""'질적 성장을 통한 기업가치 1등'이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야 할 뿐 아니라 자만심을 버리고... ",2024-07-04
LG 에너지솔루션,"LG엔솔 김동명, 구성원에 펀더멘탈 강화 집중 당부..“도전·혁신의 DNA ...",http://kpenews.com/View.aspx?No=3289867," 한국정경신문 이정화 기­자 joyfully3355@naver.com [한국정경신문=이정화 기자] 김동명 LG에너지솔루션 최고경영자(CEO) 사장이 ""질적 성장을 통한 기업가치 1등이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야 할 뿐 아니라 자만심을 버리고 우리만의 도전과 혁신의 DNA를 되살려야 한다""고... ",2024-07-04
LG 에너지솔루션,"인도네시아 거점으로 아세안 공략 본격화한 정의선 ""규모 더 키우겠다""",http://news.mt.co.kr/mtview.php?no=2024070316005824965, HLI그린파워는 현대차그룹과 LG에너지솔루션이 합작한 베터리셀 공장이다. 현대차그룹은 인도네시아에 배터리셀-전기차 생산 체제를 구축하고 아세안 전기차 생태계 조성의 핵심 기반을 마련했다. 현대차그룹은 인도네시아를 중심으로 아세안 전기차 시장에서 주도권을 확보한다는 전략을 세우고 있다.... ,2024-07-04
LG 에너지솔루션,"""-70%, 탈출 기회 오나"" 에코프로 개미 화색…테슬라 훈풍에 상승세",http://news.mt.co.kr/mtview.php?no=2024070409552251517," 이 시각 현재 국내 2차전지 대장주 LG에너지솔루션도 전 거래일보다 500원(0.14%) 상승한 35만8500원을 기록하고 있다. 삼성SDI(1.64%), 엔켐(1.69%), 솔브레인(4.1%), 에코프로머티(0.5%), 코스모신소재(0.41%)도 나란히 상승 중이다. 테슬라가 시장 기대치를 뛰어넘는 2분기 차량 인도 실적을 발표하며 급등한... ",2024-07-04
LG 에너지솔루션,"""자만심 버려라""…김동명 LG엔솔 사장 ""도전·혁신 DNA 되살리자""",https://www.youthdaily.co.kr/news/article.html?no=158311," 김동명 사장 ""지금은 투자 속도 조절 필요한 시기"" 김동명 LG에너지솔루션 CEO 사장이 구성원들에게 '자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살립시다'는 제목의 메시지를 전달했다. 김 사장은 4일 메시지에서 ""'질적 성장을 통한 기업가치 일등'이라는 목표 달성을 위해서는 미래를 대비할 근성과... ",2024-07-04
LG 에너지솔루션,김동명 LG엔솔 CEO “자만심 버리고 겸손하게 도전하자”,https://www.ekn.kr/web/view.php?key=20240704022409541, 김동명 LG에너지솔루션 사장은 오전 구성원들에게 '자만심을 버리고 겸손한 자세로 도전과 혁신의 DNA를 되살립시다'는 제목의 메시지를 4일 전달했다. 김 사장은 메시지에서 “'질적 성장을 통한 기업가치 일등'이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야 할 뿐 아니라 자만심을 버리고... ,2024-07-04
LG 에너지솔루션,"김동명 LG엔솔 사장 ""업황 탓만 할 수 없어, 반성해야""",https://www.dailian.co.kr/news/view/1379554/?sc=Naver," 김동명 LG에너지솔루션 사장이 하반기를 맞아 전사 구성원들에게 질적 성장·펀더멘탈 강화 등을 당부했다. 김 사장은 4일 메시지를 통해 ""질적 성장을 통한 기업가치 일등이라는 목표 달성을 위해서는 미래를 대비할 근성과 체력을 길러야 할 뿐 아니라 자만심을 버리고 우리만의 도전과 혁신의 DNA를 되살려야... ",2024-07-04
LG 에너지솔루션,해외로 ‘성큼성큼’ 중국 배터리의 약진…‘K-배터리’ 빨간불 켜지나,https://www.khan.co.kr/economy/industry-trade/article/202407051521001, 업체별 전기차용 배터리 사용량 순위에서 국내 3사(LG에너지솔루션·삼성SDI·SK온)는 모두 상위권에 안착했지만 시장 점유율은 지난해 같은 기간보다 1.4%포인트 하락해 46.8%를 기록했다. LG에너지솔루션은 5.9% 성장한 33.3GWh(점유율 25.6%)로 중국 CATL에 이어 글로벌 2위를 차지했다. SK온이 전년 동기 대비... ,2024-07-05
LG 에너지솔루션,"K-배터리, ESS·LFP 시장 출사표…中 독점에 제동건다",https://www.newsis.com/view/NISX20240705_0002799805, LG에너지솔루션도 최근 전기차용 LFP 배터리 공급 계약을 맺으며 중국 텃밭에 출사표를 던졌다. 프랑스 자동차 기업 르노의 전기차 부문인 암페어에 2025년부터 39GWh를 5년간 공급한다. 전기차 LFP 배터리 시장은 중국의 CATL과 BYD가 주로 장악했다. 한국 배터리 기업이 LFP 배터리를 정식 공급하기로 한... ,2024-07-05
LG 에너지솔루션,LG에너지솔루션 오창공장 찾은 김영환 지사,https://www.newsis.com/view/NISI20240705_0001594442, 5일 충북 청주시 LG에너지솔루션 오창에너지플랜트 공장을 찾아 공장 관계자들과 화재 안전관리 방안 등에 대해 대화를 나누고 있다. (사진=충북도 제공) 2024.7.5. photo@newsis.com *재판매 및 DB 금지 ,2024-07-05
LG 에너지솔루션,"삼성SDI, 美서 1조원대 잭팟…‘中 장악’ ESS 시장 뚫고 新먹거리 개척...",https://news.heraldcorp.com/view.php?ud=20240705050179," 반면 삼성SDI(5％)와 LG에너지솔루션(4％)은 각각 6위와 7위였다. 중국 업체들이 막대한 ESS 내수 시장을 등에 업고 북미와 유럽 등으로 영향력을 확대한 반면, 우리나라에서는 2018년 ESS 화재 등 연이은 사건으로 시장이 크게 위축된 상황이다. 지역별 ESS 수요를 보면 지난해 기준 중국이 전체 시장의... ",2024-07-05
LG 에너지솔루션,올 1~5월 非중국 배터리 사용량 13.1%↑…'K-배터리' 상위권 유지,https://www.news1.kr/articles/5469822," LG에너지솔루션은 전년 동기보다 5.9% 증가한 33.3GWh를 판매해 시장 점유율 25.6%로 2위를 기록했고, SK온은 5.0% 증가한 13.9GWh로 3위(점유율 10.7%)에 올랐다. 삼성SDI는 13.7GWh의 배터리를 판매해 국내 3사 중 가장 높은 27.2%의 성장률을 보이며 4위(점유율 10.5%)에 안착했다. LG에너지솔루션은 자사... ",2024-07-05
LG 에너지솔루션,"삼성전자 '깜짝 실적'에 52주 신고가…코스피, 이틀 연속 연고점[시황종...",https://www.news1.kr/articles/5470357," LG에너지솔루션(373220) -0.42% 은 하락했다. 코스닥도 전날 대비 6.68p(0.79%) 상승한 847.49로 마감했다. 개인은 86억 원, 외국인은 367억 원 각각 순매수했으나 기관은 145억원 순매도했다. 전날에 이어 코스닥에서는 제약·바이오 관련 종목이 강세를 보였다. 시가총액 상위 10개 종목 중 HLB... ",2024-07-05
LG 에너지솔루션,"국내 배터리 3사, 非중국 시장서 점유율 소폭 하락",https://www.dailian.co.kr/news/view/1380159/?sc=Naver," 5일 시장조사기관 SNE리서치에 따르면 LG에너지솔루션, 삼성SDI, SK온 등 국내 3사는 비(非)중국 시장 점유율 순위에서 모두 5위권에 안착했다. LG에너지솔루션은 전년 동기 대비 5.9%(33.3GWh) 성장하며 2위를 기록했고, 삼성SDI는 국내 3사 중 가장 높은 27.2%(13.7GWh) 성장률을 나타냈다. SK온은 5.0%(13.9GWh)... ",2024-07-05
LG 에너지솔루션,"김영환 충북지사, '전지산업 화재 안전성 확보'",https://www.gukjenews.com/news/articleView.html?idxno=3036900, LG에너지솔루션 오창에너지플랜트 현장 방문 모습.(제공=충북도청) 김영환 충북도지사가 전지산업 화재안전성 확보를 위해 5일 LG에너지솔루션 오창에너지플랜트 현장을 방문했다고 밝혔다. 김영환 충북지사는 공장장 및 관계자를 만나 해당 공장의 주요 추진 사업과 이차전지 공정에 대한 간략한 소개 받고... ,2024-07-05
LG 에너지솔루션,"외국인·기관, 삼성그룹주 골라 담았다",https://weekly.donga.com/3/all/11/5043778/1," SK하이닉스, 신한지주, 셀트리온, 삼성바이오로직스, KB금융, 삼성증권, 삼성SDI, LG에너지솔루션, 삼성생명이 뒤를 이었다. 기관이 가장 많이 매도한 10개 종목은 에이피알, 삼양식품, 이노스페이스, 현대차, 한국항공우주, ISC, 한화오션, 한국콜마, CJ ENM, 한국가스공사였다. 이번 주 개인의 순매수... ",2024-07-05
LG 에너지솔루션,"""테슬라 반등했는데 한국은 언제쯤""…개미들 속탄다 [한경우의 케이스스...",https://www.hankyung.com/article/2024070555236," 연초 주가 회복한 테슬라…에코프로비엠은 34%↓ 6일 한국거래소에 따르면 국내 증시 2차전지 대장주로 꼽히는 LG에너지솔루션은 지난 5일 35만7500원에 거래를 마쳤습니다. 이달 들어 일주일(5거래일) 동안 9.49% 올랐습니다. 이와 함께 삼성SDI(7.91%), LG화학(4.49%), 에코프로비엠(3.88%), 엘앤에프(9.46%) 등... ",2024-07-06
LG 에너지솔루션,"[박대리보고서] 비상경영 돌입한 SK온, 각형에 집중…LFP 수주 확보한 L...",https://www.ddaily.co.kr/page/view/2024070515533613688," 리비안, LG엔솔과 손잡나…46파이 배터리 협력설 '솔솔' 미국 전기차 업체 리비안이 LG에너지솔루션과의 배터리 공급 협력 검토에 나섰다. 차세대 전기차 모델에 탑재할 46파이 배터리를 받기 위해서다. 아직 46파이 배터리의 생산성이 낮은 초기 단계인 만큼, 기존 삼성SDI와 LG에너지솔루션과의 협력을... ",2024-07-06
LG 에너지솔루션,K-배터리 연이은 수주 행진…캐즘 극복 청신호,https://www.etoday.co.kr/news/view/2377354, LG에너지솔루션과 삼성SDI의 글로벌 ESS용 배터리 시장 점유율은 2020년 55%에서 지난해 4%까지 떨어졌다. 이번 대규모 수주는 중국 기업이 독주하던 ESS용 배터리 시장에서 국내 기업이 추격의 발판을 마련했다는 점에서 의미가 깊다. 최근 미국 정부가 2026년부터 중국산 ESS용 배터리에 25%의 관세를... ,2024-07-06
LG 에너지솔루션,"""반도체 슈퍼사이클""…삼성, 2분기 영업익 10조 돌파 外[금주의 산업계...",https://www.newsis.com/view/NISX20240705_0002800526," 현대차그룹과 LG에너지솔루션이 합작 설립한 배터리 생산 회사 HLI그린파워가 배터리 셀을 생산해 '현대에너지 인도네시아'에 공급하면, 현대에너지 인도네시아가 배터리 모듈을 만들어 현대차 인도네시아 생산 법인(HMMI)에 납품하는 구조가 완성됐다. 이에 따라 현대자동차그룹은 인도네시아 최초로... ",2024-07-06
LG 에너지솔루션,"김영환 지사 ""화재 참사 재발방지 대책 추진""…오창 이차전지 공장 점검",https://www.inews365.com/news/article.html?no=821948, 7일 도에 따르면 김 지사는 지난 5일 LG에너지솔루션 오창에너지플랜트 공장을 방문해 현장을 직접 점검했다. 이날 방문은 지난달 24일 경기도 화성에서 발생한 전지공장 화재 사고 이후 도내 전지산업 공장의 안전을 점검하기 위해 이뤄졌다. 김 지사는 회사 관계자로부터 공장의 주요 추진 사업과 이차전지... ,2024-07-07
LG 에너지솔루션,[B트렌드] 글로벌 배터리 시장점유율 엎치락뒤치락… K-배터리 안정적 ...,http://www.industrynews.co.kr/news/articleView.html?idxno=53914," 줄곧 3위 자리에 있던 파나소닉(Panasonic)이 역성장으로 지난달부터 5위로 쳐졌고, 그 자리를 삼성SDI가 차지했으나 한달 만에 SK온과 자리를 바꿔 1위 CATL, 2위 LG에너지솔루션, 3위 SK온, 4위 삼성SDI 순으로 집계됐다. 중국 내수시장을 넘어 글로벌 시장에서도 광폭 행보를 보이고 있는 CATL은 올해 1월... ",2024-07-07
LG 에너지솔루션,충북보과대 '첨단산업 인재양성 부트캠프 사업' 선정,http://news.mt.co.kr/mtview.php?no=2024070813563846211," 또 성공적으로 사업을 수행하기 위해 충북도, 청주시, 충북테크노파크, 더블유스코프코리아, LG에너지솔루션, 파워로직스 등과 업무협약을 체결했다. 공학계열 학과들은 이들 산업체와 함께 유지보수, 기구관리, 전장관리 분야의 초·중·고급 교육과정을 운영한다. 박용석 총장은 ""지역 공대가 살아야 지역... ",2024-07-08
LG 에너지솔루션,"[오늘증시]외국인 '사자'에도 기관과 개인 '차익실현', 코스피 후퇴 ""28...",https://www.foodneconomy.com/news/articleView.html?idxno=360357," 코스피 시가총액 상위 10개 종목 중 삼성전자우(005935) 0.88%, 현대차(005380) 0.71%, 삼성전자(005930) 0.34%, LG에너지솔루션(373220) 0.28%, POSCO홀딩스(005490) 0.13% 등은 상승했다. 기아(000270) -1.66%, 삼성바이오로직스(207940) -1.37%, 셀트리온(068270) -1.29%, KB금융(05560) -1.13%, SK하이닉스(000660) -1.06... ",2024-07-08
LG 에너지솔루션,"""주간 코스피, 2,900선 진입 시도…단기 숨고르기 출현 가능""<키움證>",https://www.news2day.co.kr/article/20240708500027," 특히 한국 증시는 주 중 예정된 △미국 6월 소비자물가지수(CPI) △파월 의장 상원 청문회 발언 △한국은행 금융통화위원회 △JP모건·LG에너지솔루션(373220) 등 국내외 주요기업 실적 △삼성전자(005930)·LG전자(066570) 어닝 서프라이즈 이후 코스피 이익 전망 변화 등에 영향을 받으면서 2,900선 진입을 시도할... ",2024-07-08
LG 에너지솔루션,"기관·개인 매도세에 코스피, 2860선 내줘",https://view.asiae.co.kr/article/2024070817281484244," LG에너지솔루션은 테슬라 주가 반등에 0.28% 올랐으며 네이버, 카카오가 각각 1.43%, 2.17% 올랐다. 코스닥지수는 전장보다 11.78포인트(1.39%) 오른 859.27에 거래를 마쳤다. 지수는 전 거래일보다 1.10포인트(0.13%) 오른 848.59로 출발해 장중 상승세를 내내 유지했다. 코스닥 시장에서는 외국인이... ",2024-07-08
LG 에너지솔루션,"K-배터리, 2분기도 '한파'...투자속도 조절·ESS 확대로 실적 방어",http://www.thelec.kr/news/articleView.html?idxno=28975," 8일 금융정보업체 에프앤가이드에 따르면 LG에너지솔루션, 삼성SDI, SK이노베이션 등 국내 배터리 셀 제조사들의 2분기 실적이 이달 발표된다. 현재까지 컨센서스는 1분기에 이어 2분기도 전년동기 대비 실적과 영업이익이 하락한다는 분석이 대다수다. LG에너지솔루션은 8일 연결기준 잠정 매출... ",2024-07-08
LG 에너지솔루션,‘제2 하이닉스’ 맞나? SK온은 어디로 가나,https://magazine.hankyung.com/business/article/202407041976b, LG에너지솔루션과의 전기차 배터리 영업비밀 침해 분쟁에서 양사가 2년이 넘는 법적 공방 끝에 2021년 4월 SK 측이 LG 측에 2조원을 지급하는 조건으로 극적으로 합의한 것도 오너의 결단이 크게 작용한 것으로 알려졌다. 다만 총 2조원의 합의금 중 5000억원씩 두 번에 걸쳐 1조원을 지급하고 남은 1조원은... ,2024-07-08
LG 에너지솔루션,"TCC스틸, 주가 급등…내달 양산 '4680 배터리' 소재공급 부각",http://www.thebigdata.co.kr/view.php?ud=202407080711506817cd1e7f0bdf_23," 이는 LG에너지솔루션이 차세대 4680(지름 46mm·길이 80mm) 원통형 배터리를 이르면 오는 8월부터 양산할 예정인 가운데, 관련 밸류체인이 주목받은 것으로 풀이된다. 앞서 김동명 LG에너지솔루션 사장은 연초 서울 서초구 JW 메리어트 호텔에서 열린 한국배터리산업협회 이사회·총회 참석 전 기자들과... ",2024-07-08
LG 에너지솔루션,"LG에너지솔루션, 2분기 영업익 1953억원… 전년比 57.6%↓",https://biz.chosun.com/industry/company/2024/07/08/LKPXP7DHVFAR3LJXKGJ4W2ZWTM/?utm_source=naver&utm_medium=original&utm_campaign=biz," “IRA 세액공제 제외시 영업손실 2525억원” LG에너지솔루션은 올해 2분기 실적이 매출 6조1619억원, 영업이익 1953억원으로 잠정 집계됐다고 8일 공시했다. 전년 동기 대비 매출은 29.8%, 영업이익은 57.6% 감소한 수치다. 회사는 2분기 영업이익 1953억원에는 미국 인플레이션 감축법(IRA)에 따른... ",2024-07-08
LG 에너지솔루션,현대차·삼성전자·금호타이어 주가 상승세...SK이노·에코프로는 하락...,https://www.dailycar.co.kr/content/news.html?type=view&autoId=53583," LG에너지솔루션(373220)는 35만 5500원을 기록했다. 이는 전 거래일 종가 35만 7500원 대비 0.55%가 하락한 수치다. 전 거래일 기준 외국인 보유 주식 수는 1129만 6273주이며, 취득률은 4.83%다. 외국인은 4489주를 매수했고, 기관은 2만 1078주를 매도했다. 증권사에서의 목표 주가는 48만... ",2024-07-08
LG 에너지솔루션,[오늘의 주요 공시] LG엔솔ㆍHD현대미포ㆍHD현대중공업ㆍ커넥트웨이브 ...,https://www.etoday.co.kr/news/view/2377975," 이투데이=정회인 기자 | △LG에너지솔루션, 2분기 영업이익 전년比 58% 감소한 1953억 원 …IRA 보조금 제외 영업손실 2525억 원 △한국컴퓨터, 내년 1월 7일까지 30억 규모 자사주 취득 신탁계약 체결 △토탈소프트, 22억 규모 공급계약 말레이시아 기업과 체결 △커넥트웨이브, 자사주... ",2024-07-08
LG 에너지솔루션,"LG엔솔, 2분기 영업익 1천953억원…전년比 57.6% 감소",https://www.youthdaily.co.kr/news/article.html?no=158646," 2분기 잠정실적 발표…매출 6조1천619억원 LG에너지솔루션은 올해 2분기 잠정실적으로 매출 6조1천619억원, 영업이익 1천953억원을 기록했다고 8일 밝혔다. 전년 동기 대비 매출은 29.8% 감소했으며 영업이익은 57.6% 줄었다. 전기 대비 매출은 0.5%, 영업이익은 24.2% 증가했다. 영업이익 1천953억원은... ",2024-07-08
LG 에너지솔루션,'전기차 캐즘' LG엔솔 2분기 영업익 58% 급감…세액공제 빼면 적자,https://biz.sbs.co.kr/article_hub/20000180374?division=NAVER," 국내 배터리 업체 1위인 LG에너지솔루션 역시 이 같은 악재에 반토막 난 성적표를 받았습니다. 이민후 기자, 실적 짚어주시죠. [기자] LG에너지솔루션이 올해 2분기 영업이익 1천953억 원을 기록했는데 이는 1년 전보다 58% 급감한 수치입니다. 매출은 6조 1천287억 원으로 지난해보다 30% 줄었습니다. LG엔솔은... ",2024-07-08
LG 에너지솔루션,LG엔솔 2분기 영업이익 전년비 57.6% 감소,https://vop.co.kr/A00001657278.html," 전기차 시장이 둔화하면서 LG에너지솔루션 실적이 고꾸라졌다.LG에너지솔루션은 연결 기준 2분기 영업이익이 1,953억원으로 잠정 집계됐다고 8일 공시했다. 전년 동기보다 57.6 감소한 수치다.매출은 6조 1,619억원으로 전년 동기 대비 29.8 줄었다.미국 인플레이션 감축법(IRA)상 첨단 제조 생산... ",2024-07-08
LG 에너지솔루션,"LG에너지솔루션, 美 보조금 빼면 2Q 2500억 적자",http://www.fntimes.com/html/view.php?ud=2024070810304897827de3572ddd_18," LG에너지솔루션은 올해 2분기 매출 6조1619억원, 영업이익 1953억원을 기록한 것으로 잠정집계됐다고 8일 발표했다. 작년 2분기와 비교해 매출은 29.8%, 영업이익은 57.6% 감소했다. 영업이익에는 미국 IRA(인플레이션감축법) AMPC(첨단제조생산 세액공제)에 따른 혜택 4478억원 포함됐다. 이를 제외하면... ",2024-07-08
LG 에너지솔루션,"LG엔솔, 2분기 영업익 58％ 급감…바닥 찍고 하반기 반등 꾀한다",https://news.heraldcorp.com/view.php?ud=20240708050237," 올해 2분기 전기차 시장 성장 둔화에 실적 부진에 빠진 LG에너지솔루션이 하반기 투자 효율성 극대화를 통해 반등을 꾀한다. 8일 업계에 따르면 LG에너지솔루션은 올해 2분기 매출액 6조1619억원, 영업이익 1953억원을 달성했다고 공시했다. 전년 동기 대비 매출액과 영업이익은 각각 29.8％, 57.6％ 감소했다.... ",2024-07-08
LG 에너지솔루션,[경제PICK] LG엔솔 영업이익 반 토막...'캐즘' 돌파구는?,https://www.ytn.co.kr/_ln/0102_202407081723566986," 중국을 제외한 전 세계 배터리 시장에서 1, 2위를 다투는 LG에너지솔루션의 경우, 2분기 영업이익이 반 토막이 났습니다. 지난 2분기 영업이익이 1,953억 원으로 지난해 2분기보다 57.6% 줄었는데요. 그나마도 미국 인플레이션감축법에 따른 세액 공제를 제외한 실제 영업이익은 2,525억 원 적자를 기록했습니다.... ",2024-07-08
LG 에너지솔루션,"""지금이 바닥?""…실적 한파에 장기전 들어간 LG엔솔",https://www.econovill.com/news/articleView.html?idxno=659899, 전기차 캐즘(일시적 수요 둔화)에 중국산 저가 배터리 공세가 더해지며 'K-배터리' 위기론이 수면으로 떠오르고 있는 가운데 가장 먼저 올해 2분기 잠정실적을 공개한 LG에너지솔루션 또한 실적 부진을 피해가지 못하고 있다. 국내 배터리 업계 1위인 LG에너지솔루션이 8일 공개한 '2024년도 2분기 잠정실적... ,2024-07-08
